,x,y,PassiveActive
69,[cls] زندگی این شخص به دلیل از دست دادن پول، ماشین، جوانی، سلامتی و تحمل افسردگی حاد، بهم ریخته است. او به خدا التماس کرده که امروز بیرون برود و تصادف کند. او از مصیبت هایی که از دست اون کشیده است، خدا را می‌خواهد که خودش خوب شود. [sep] ای وای [sep],empathy,Passive
70,[cls] فردی که داستان را تعریف می‌کند، تحت شکنجه روحی و روانی قرار داشته و به دلیل عدم عروسی و کادو دادن، تحقیر شده است. او در نهایت متوجه می‌شود که زن عمویش برای او بدترین رفتار را داشته و در کودکی همیشه تحت شکنجه بوده است. او در حال حاضر تنهاست. [sep] یا خدا [sep],empathy,Passive
71,[cls] شوهر زن به خانه می‌آید و به او حمله می‌کند. زن به پلیس گزارش می‌دهد و شوهرش بازداشت می‌شود. داستان به پایان می‌رسد. [sep] اوین [sep],question or answer,Passive
72,[cls] یک زن مجبور است با شوهر روانی خود زندگی کند و نمی‌تواند به راحتی از او طلاق بگیرد. پدر او همچنان نمی‌تواند به او کمک کند و شوهرش او را مورد خشونت قرار می‌دهد. او تنها با خدا به عنوان پشتیبان خود است. [sep] برو پلیس از پیاماش اسکرین بگیر و شکایت کن و یه بار بندازش زندان دیگه توبه میکنه [sep],confront and retaliate,Active
73,[cls] یک بحث شدید بین زن و شوهر اتفاق افتاد. همسایگان و پدر شوهر نیز شنیدند و خوشحال شدند. زن به باباش زنگ زد و از خودش پشیمان شد. شوهر هم قهر کرد و بدن زن کبود شد. [sep] تا جاییکه میتونی به هیچ عنوان نذار کسی بفهمه. من چوبشو خیلی بد خوردم. طوریکه الان آرزو میکنم برگردم عقب کاش زنگ نمیزدم. الانم اصلا طرف شوهرت نرو به هیچ عنوان. صبر کن یکی دو روز دیگه خودش آروم میشه. تو دعوام طرفه مردا نباید رفت اونا خشونت با حرکت نشون میدن ما زنا با جیغ و داد. به بابات اینام بگو یه دعوا ساده بود کش پیدا کرد [sep],conform and adjust,Active
74,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] بله خوندم عزیزم من می‌خوام دخترمو بهم بده و ژلاقم بده نمیتونم با توهین‌های هروزه‌اش که به خانواده می‌کنه باهاش زندگی کنم حتی الآنم بخواد بهترین باشه نمیتونم قبول کنم نزدیکم بشه دلم نمی‌خواد ریختشو ببینم ولی دخترمو بهم نامیده نمی‌دونم چیکارکنم الان دیگه فک میکنم رسیدم ته خط بهتره خودمو بکشم وراحت کنم منی که کسی میخواست خودکشی کنه کلی نصیحتش میکردم ولی الان نمیتونم کم آوردم [sep],question or answer,Passive
75,[cls] یک زن به دلیل تجاوز شوهرش شکایت می‌کند، اما نمی‌خواهد طلاق بگیرد. او فقط می‌خواهد شوهرش تعهد کند دیگر دست به خشونت نزند. او از دیگران می‌خواهد که تجربه‌های خود را با او به اشتراک بگذارند. [sep] چقدر درمورد طلاق راحت حرف زده میشه انگار زندگی نون وماستهحالا بیاید منو بخورید [sep],question or answer,Passive
76,[cls] درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد. [sep] خیلی کار بدی کردی فحش دادیاونم جلو مامانت [sep],conform and adjust,Active
77,[cls] یک شخص به دلیل تمرکز بر روی گوشی، ناراحت شده و بعد از دو ماه، به خشم می‌آید و اشیا را می‌شکند. او یک چهره پلاستیکی را به دیوار می‌کوبد و پامش را مجروح می‌کند. شخص دیگری از او ترس دارد و نمی‌داند چه کاری باید بکند. [sep] شما کار خونه الویتت هست، باید وظیفه تو به عنوان زن کامل انجام بدی، اگه بهتون فشاره از کار بیرون انصراف بدید، چون اگه نتونی تعادل برقرار کنی شوهرت از کار منعت. میکنه، بنده خدا زن گرفته دیگه ….. پس آرامش رو به خونت برگردون [sep],conform and adjust,Active
78,[cls] مرد و همسرش درگیر دعواهای شدید شده‌اند. در یک موقعیت، همسر مرد شروع به فحش دادن کرده و مرد نیز فحش داده است. این دعواها به حدی شدید شده که پدر همسر مرد به سمت او حمله کرده است. [sep] چرا ولی شما بدجوری از خجالت هم در اومدید دیگه توهین به خانواده‌ها و کتک کاری خیلی بده یا یه مدت تو دعوا هیچی نگو تا شوهرتم از تو یاد بگیره و احترام بذاره یا طلاق بگیر، چون این زندگی که یکی تو بگی یکی شوهرت به درد نمیخوره مگه اینکه تصمیم بگیرید عوض بشیددرباره مادر شوهرتم بگم اون مثل هر مادری طرف پسرشو گرفته مادر شما هم طرف شمارو میگیره نه شوهرت، هیچوقت نباید از خانواده‌ها انتظار داشته باشی طرف کسی جز بچشونو بگیرن چون نمیتونن [sep],conform and adjust,Active
79,[cls] زن و شوهر بحث می‌کنند، شوهر کتک می‌زند و زن از خانه می‌رود. زن هر دفعه به خانواده خود زنگ می‌زند و شوهر همیشه گوشی و کیف زن را می‌گیرد. زن به خانه مادرش می‌رود و نگران است که زندگی‌اش به خطر بیفتد. [sep] ببخشیدعزیزم دوست داری همون لگدوبخوری؟؟ شماصبروتحملت زیاده حتما،، ینی کتک بخورن حرفی نزنن بسوزن چرا زنهابایدکتک بخورن چرازنهابایدسکوت کنن اگ مرداخیانت کنن میگن اشتباه کردن اشکال ندارع ببخشینولی برعکس زنهاخیانت کنن خیلی معذرت میخام میگن طلاقش بده خرابع هرزه عه فلانه.. ووووف [sep],confront and retaliate,Active
80,[cls] یک زن توسط شوهرش مورد خشونت قرار گرفته است. او به شدت زخمی شده و از خشونت شوهرش می‌ترسد. بابای او ازدواج کردن را به او پیشنهاد داده بود. [sep] طلاقت نمیده این وحشی؟؟ یا خودت نمیخوای [sep],question or answer,Passive
