,x,y,PassiveActive
111,[cls] مردی به نام شوهر، به همراه بچه‌اش به خانه مادر همسرش رفت و با داداش همسرش درگیر شد. شوهر داداش همسرش را کتک زده بود و داداش به پلیس گزارش داد. [sep] اگه بازم زدت برو شکایت کن پرونده براش تشکیل میدن …پزشکی قانونی هم برو حسابی بترسونش [sep],confront and retaliate,Active
112,[cls] دعوای شدید بین دو نفر درباره عدم کمک به یکی از آنها در حالی که بچه‌اش با اسباب بازیش با او بود، به وقوع پیوست. در نهایت، پدر بچه با پای خود به پاش ضربه زد و او را به اتاق برد و روی تخت انداخت. [sep] جفتتون لنگ همدیگه آید تو بد دهنی اونم دستش ول [sep],conform and adjust,Active
113,[cls] شوهر زن او را از خانه بیرون کرد و سپس از او خواست به خانه بازگردد، اما زن این درخواست را رد کرد زیرا شوهرش او را مورد خشونت قرار می‌دهد و درخواست عدم تمکین داد. [sep] خوب پس دیگه مدرک داری توهم برو شکایت کن [sep],conform and adjust,Active
114,[cls] در یک دعوای خانوادگی، زن به مادر شوهرش خرابین گفت و جریانی که مادرشوهرش از جوانی به او گفته بود را بیان کرد. خانواده شوهر نیز به خاطر این حرف‌ها عصبانی شدند. در نهایت، شوهر زن به خانواده‌اش گفت که زن قبل از ازدواج با یک پسر رابطه داشته است. [sep] آخی عزیزم خب چرا رازهاشونو برملا کردی آخه اونام حق دارن چجوری میخوای تو روشن نگاه کنی. منو شوهرم دعوا کردیم و من درخواست مهریه دادم الان که برگشتم فقط پدر شوهرم ناراضیه و بقیه موافقن الان من کلی مشکل دارم و واقعا به خاطر موضوعاتی که گفته شده ناراحتم و خجالت میکشم [sep],conform and adjust,Active
115,[cls] دوستان با هم شوخی کردند و بعد از آن، شوهر به اتاق رفت و دختری با قد دومتر و اندام خوب را در پیج بلاگری دید. او از خجالت آب شد و همسرش به او گفت که نمی‌خواهد او برود. [sep] نگران اون چیزا که میبینه نباش اینا فقط واسه رفع حوصله است و با نگاه کردن هم چیزی عوض نمیشه الان که جامعه‌ی خودمون پر شده از همینا بی گوشی هم میشه دید اصل باید درست باشه که حس میکنم ذات رو دارهدر مورد وزنت اصلا نگران نباش خیلی‌ها تلاش میکنند واسه چنین وزنی اگه شوهرت ناراضی نیست خودت باید از خداتم باشهولی اینکه تو رو زندانی کرده یا بچه نگه نمیداره و جایی باهات نمیاد واقعا یه مشکل اساسیه که نیاز داره باهاش مشورت کنی تا رفع بشه [sep],conform and adjust,Active
118,[cls] یک زن هفت ساله ازدواج کرده است، اما هرگز توسط شوهرش نزده شده و هرگز نمی‌زند. زن هنگام عصبانیت، شوهرش را مورد خشونت قرار می‌دهد و احساس بدی پس از آن دارد. اما همچنان عاشق شوهرش است. [sep] همه اینایی رو که گفتین میدونم منم کارشناسی ارشد دارم و بخاطر این چیزا قید دکترا رو زدم و اومدم تو کارخونه کار میکنم و همون حقوق شوهر شما رو با کارگری میگیرم. یعنی زیر دیپلم با من یکیه. ولی این دلیل میشه اون بیچاره رو اذیت کنین؟ شما که میبینین همه جا پول و پارتی حرف اول رو میزنه. همه شدن کلاش و عوضی شوهر شما میتونه اونجوری باشه؟ نمیتونه پس در نتیجه یا باید بسوزینو بسازین یا از اینجا برین [sep],conform and adjust,Active
119,[cls] یک زن و بچه هایش در حال ناهار خوردن بودند که شوهر زن به خانه آمد و با او به شدت جدال کرد و غذاها را پرت کرد و به او کتک زد. بچه‌ها گرسنه ماندند و زن و دخترشان زخمی شدند. زن دارو خورد و درد دارد. [sep] خدایی برو پزشک قانونی شکایت کن ازش جای تاپیک زدن [sep],confront and retaliate,Active
120,[cls] پدر به مادر و خواهرشان حمله کرده و آنها را مورد ضرب و شتم قرار داده است. خواهر بزرگتر از درد جیغ می‌زند و خواهر کوچکتر و خودش نمی‌توانند به دلیل ترس هیچ کاری بکنند. به دلیل این اتفاق، نویسنده تلاش می‌کند تا به مادرش تلافی کند. [sep] همون ۲۰۰تومن نیس برابر روز حساب میشه بعدشم بایدی حرکتی بزنه بره پزشک قانونی هروقت اثرسیاهی وکبودی بود [sep],confront and retaliate,Active
121,[cls] دو نفر دائما با هم دعوا می‌کنند و تنها دو ماه می‌توانند خودشان را کنترل کنند. در یک بار دعوا، شوهر به زن کتک زده و او از او ناراحت است. زن از شوهرش راضی است، اما از رفتارش ناراحت است. [sep] مردا ی لحظه بد جور قاطی میکنن دیگه اروم میشن سعی کن وقتی قاطی میکنن جوابگویی نکنی خودتو مظلوم بگیر مثل ی جوجه کوچولو ترسیده باش اونم دیگه نمیاد بزنت [sep],conform and adjust,Active
123,[cls] شوهر به زن خیانت می‌گوید و او را می‌زند. زن به مادرش زنگ می‌زند و به خانه او می‌رود. شوهر از آن زمان مفقود است و زن نمی‌تواند تکانی بخورد. [sep] اگر می‌ترسی و قضیه جدیه برو یه شکایت بنویس، که اگر اومد اذیتتون کنه زنگ بزنی پلیس بیاد، یا دایی ای یه مردی بیاد پیشتون، فردا هم برو پزشک قانونی [sep],confront and retaliate,Active
124,[cls] یک زن به دلیل شکنجه و ضرب و شتم از شوهرش به پزشک قانونی مراجعه می‌کند و می‌خواهد شکایت کند. پزشک به او پیشنهاد می‌دهد که با ماموریت تماس بگیرد و پرونده تشکیل دهد. او تنها مادرش را به عنوان حمایت کننده دارد. [sep] الهی عزیزم نمیدونستم بچه هم داری …توروخدا نزار بزنه تو سرت گناه داریازش شکایت کن بترسونش خیلی با قاطعیت رفتار کن [sep],confront and retaliate,Active
126,[cls] دوشنبه شب دعوایی بین زن و شوهر رخ داد. شوهر زن را زیاد کتک زد. صبح روز بعد، زن با دخترش خانه پدرشان رفت. [sep] آره گلم درسته بچه‌ها گناه دارندولی وقتی اخلاق شوهرشو میدونه نباید تو رو شوهره وایسه یکم خودشو اصلاح کنه شوهره هم رام میشه کلا زن خودشو تغییر بدد شوهرکه دیگه مرض نداره بی خودی دست بلند کنه [sep],conform and adjust,Active
